v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
8,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,10,1,214.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,7,609.3984060406185,214.0,4,5,False,{},{},{},{},0.0,0.0,98.0,49.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
9,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,11,1,233.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,8,16.17840521770298,233.0,6,8,False,{},{},{},{},0.0,0.0,124.0,62.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
9,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,12,0,249.178405217703,8920,4523,4397,0.013737461840383824,0.04744367417677642,8,16.17840521770298,233.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
10,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,13,1,256.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,9,89.9786707760381,256.0,9,22,False,{},{},{},{},0.0,0.0,226.0,113.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
10,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,14,0,257.75285601976253,8920,4523,4397,0.013737461840383824,0.04744367417677642,4,126.75285601976255,131.0,9,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
11,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,15,1,280.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,10,485.7410721619365,280.0,8,14,False,{},{},{},{},0.0,0.0,126.0,63.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
12,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,16,1,311.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,11,430.46182229760814,311.0,10,25,False,{},{},{},{},0.0,0.0,162.0,81.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
12,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,17,0,345.9786707760381,8920,4523,4397,0.013737461840383824,0.04744367417677642,9,89.9786707760381,256.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
13,2,1,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,18,1,348.0,8920,4523,4397,0.013737461840383824,0.04744367417677642,12,135.83403941111325,348.0,10,24,False,{},{},{},{},0.0,0.0,264.0,132.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
13,2,0,225.0,320.0,43851.58422462342,63975.2966946905,0.703125,0.6854455780626773,7,19,0,366.8285523164956,9202,4586,4616,0.0,0.0,5,211.82855231649557,155.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
14,3,1,349.0,445.0,212575.1724821102,234059.559051028,0.7842696629213484,0.9082097451775772,10,20,1,371.0,9077,4551,4526,0.007631923244657668,0.019497400346620397,13,1360.6740988507,371.0,3,3,True,"{np.int64(0): np.int64(10), np.int64(1): np.int64(4), np.int64(2): np.int64(9)}","{(0, 1): [(np.int64(10), 4)], (0, 2): [(np.int64(10), 4), (4, np.int64(9))], (1, 2): [(np.int64(4), 9)]}","{(np.int64(0), np.int64(10)): {'cpu': 10}, (np.int64(1), np.int64(4)): {'cpu': 11}, (np.int64(2), np.int64(9)): {'cpu': 14}}","{((0, 1), (np.int64(10), 4)): {'bw': 48}, ((0, 2), (np.int64(10), 4)): {'bw': 1}, ((0, 2), (4, np.int64(9))): {'bw': 1}, ((1, 2), (np.int64(4), 9)): {'bw': 40}}",125.0,124.0,350.0,35.0,89.0,35.0,89.0,35.0,90.0,1.0,0.992,170084.26235633748,168723.5882574868,1349.7887060598944,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -76}, np.int64(1): {'cpu': -42}, np.int64(2): {'cpu': -86}}, 'link_level': {(0, 1): {'bw': -40}, (0, 2): {'bw': -39}, (1, 2): {'bw': -44}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,3.0
15,3,1,349.0,445.0,212575.1724821102,234059.559051028,0.7842696629213484,0.9082097451775772,10,21,1,391.0,9077,4551,4526,0.007631923244657668,0.019497400346620397,14,475.91485821344355,391.0,8,14,False,{},{},{},{},0.0,0.0,144.0,72.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
16,3,1,349.0,445.0,212575.1724821102,234059.559051028,0.7842696629213484,0.9082097451775772,10,22,1,425.0,9077,4551,4526,0.007631923244657668,0.019497400346620397,15,383.53983346759213,425.0,9,12,False,{},{},{},{},0.0,0.0,134.0,67.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
17,3,1,349.0,445.0,212575.1724821102,234059.559051028,0.7842696629213484,0.9082097451775772,10,23,1,449.0,9077,4551,4526,0.007631923244657668,0.019497400346620397,16,445.6892867594094,449.0,9,22,False,{},{},{},{},0.0,0.0,234.0,117.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
18,3,1,349.0,445.0,212575.1724821102,234059.559051028,0.7842696629213484,0.9082097451775772,10,24,1,470.0,9077,4551,4526,0.007631923244657668,0.019497400346620397,17,654.8926916611093,470.0,10,18,False,{},{},{},{},0.0,0.0,234.0,117.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
19,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,25,1,481.0,9017,4515,4502,0.015481901439162615,0.02469670710571925,18,186.9432479068438,481.0,3,2,True,"{np.int64(0): np.int64(13), np.int64(1): np.int64(28), np.int64(2): np.int64(44)}","{(0, 1): [(np.int64(13), 28)], (0, 2): [(np.int64(13), 28), (28, np.int64(44))]}","{(np.int64(0), np.int64(13)): {'cpu': 11}, (np.int64(1), np.int64(28)): {'cpu': 14}, (np.int64(2), np.int64(44)): {'cpu': 11}}","{((0, 1), (np.int64(13), 28)): {'bw': 20}, ((0, 2), (np.int64(13), 28)): {'bw': 2}, ((0, 2), (28, np.int64(44))): {'bw': 2}}",60.0,58.0,756.0,36.0,22.0,36.0,22.0,36.0,24.0,2.0,0.9666666666666667,11216.594874410628,10842.70837859694,180.711806309949,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -63}, np.int64(1): {'cpu': -56}, np.int64(2): {'cpu': -40}}, 'link_level': {(0, 1): {'bw': -66}, (0, 2): {'bw': -61}}, 'path_level': {(0, 1): {}, (0, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0
19,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,26,0,483.8340394111133,9017,4515,4502,0.015481901439162615,0.02469670710571925,12,135.83403941111325,348.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
20,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,27,1,505.0,9017,4515,4502,0.015481901439162615,0.02469670710571925,19,253.93255704802758,505.0,7,12,False,{},{},{},{},0.0,0.0,154.0,77.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
21,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,28,1,526.0,9017,4515,4502,0.015481901439162615,0.02469670710571925,20,117.7622834853615,526.0,10,28,False,{},{},{},{},0.0,0.0,184.0,92.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
22,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,29,1,547.0,9017,4515,4502,0.015481901439162615,0.02469670710571925,21,103.01602452761725,547.0,6,9,False,{},{},{},{},0.0,0.0,166.0,83.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
23,4,2,407.0,505.0,223417.88086070714,245276.15392543862,0.805940594059406,0.9108830079283771,12,30,1,566.0,9017,4515,4502,0.015481901439162615,0.02469670710571925,22,1444.5378089796845,566.0,5,7,False,{},{},{},{},0.0,0.0,96.0,48.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
24,5,3,468.0,566.0,264450.977396228,286309.2504609595,0.8268551236749117,0.9236550232675348,13,31,1,588.0,8956,4494,4462,0.02006105538595726,0.033362218370883934,23,672.6737136970636,588.0,2,1,True,"{np.int64(0): np.int64(27), np.int64(1): np.int64(59)}","{(0, 1): [(np.int64(27), 59)]}","{(np.int64(0), np.int64(27)): {'cpu': 9}, (np.int64(1), np.int64(59)): {'cpu': 12}}","{((0, 1), (np.int64(27), 59)): {'bw': 40}}",61.0,61.0,63.0,21.0,40.0,21.0,40.0,21.0,40.0,0.0,1.0,41033.096535520875,41033.096535520875,672.6737136970636,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -50}, np.int64(1): {'cpu': -76}}, 'link_level': {(0, 1): {'bw': -52}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
25,5,3,468.0,566.0,264450.977396228,286309.2504609595,0.8268551236749117,0.9236550232675348,13,32,1,615.0,8956,4494,4462,0.02006105538595726,0.033362218370883934,24,337.12229145464494,615.0,5,5,False,{},{},{},{},0.0,0.0,94.0,47.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
26,5,3,468.0,566.0,264450.977396228,286309.2504609595,0.8268551236749117,0.9236550232675348,13,33,1,642.0,8956,4494,4462,0.02006105538595726,0.033362218370883934,25,129.00638118303132,642.0,7,10,False,{},{},{},{},0.0,0.0,158.0,79.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
26,5,3,468.0,566.0,264450.977396228,286309.2504609595,0.8268551236749117,0.9236550232675348,13,34,0,643.7622834853615,8956,4494,4462,0.02006105538595726,0.033362218370883934,20,117.7622834853615,526.0,10,28,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
