v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
10,2,2,225.0,361.0,120789.33714247667,149363.8985863614,0.6232686980609419,0.8086916469486561,6,10,1,249.0,9298,4651,4647,0.01774023231256605,0.05625507717303002,9,918.0472056090825,249.0,8,16,False,{},{},{},{},0.0,0.0,130.0,65.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
11,3,3,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,11,1,278.0,9268,4621,4647,0.024076029567053903,0.05625507717303002,10,23.282406624600615,278.0,2,1,True,"{np.int64(0): np.int64(45), np.int64(1): np.int64(0)}","{(0, 1): [(np.int64(45), 29), (29, 14), (14, 6), (6, 2), (2, np.int64(0))]}","{(np.int64(0), np.int64(45)): {'cpu': 16}, (np.int64(1), np.int64(0)): {'cpu': 14}}","{((0, 1), (np.int64(45), 29)): {'bw': 0}, ((0, 1), (29, 14)): {'bw': 0}, ((0, 1), (14, 6)): {'bw': 0}, ((0, 1), (6, 2)): {'bw': 0}, ((0, 1), (2, np.int64(0))): {'bw': 0}}",30.0,30.0,90.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,1.0,698.4721987380184,698.4721987380184,23.282406624600615,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -62}, np.int64(1): {'cpu': -64}}, 'link_level': {(0, 1): {'bw': -33}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0
11,3,2,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,12,0,301.28240662460064,9298,4651,4647,0.01774023231256605,0.05625507717303002,10,23.282406624600615,278.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
12,3,2,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,13,1,302.0,9298,4651,4647,0.01774023231256605,0.05625507717303002,11,28.624730725574967,302.0,6,9,False,{},{},{},{},0.0,0.0,114.0,57.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
12,3,2,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,14,0,330.624730725575,9298,4651,4647,0.01774023231256605,0.05625507717303002,11,28.624730725574967,302.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
13,3,2,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,15,1,334.0,9298,4651,4647,0.01774023231256605,0.05625507717303002,12,678.8287171765827,334.0,9,17,False,{},{},{},{},0.0,0.0,268.0,134.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
14,3,2,255.0,391.0,121487.80934121468,150062.37078509943,0.6521739130434783,0.8095821004667075,7,16,1,368.0,9298,4651,4647,0.01774023231256605,0.05625507717303002,13,181.69617977631722,368.0,10,25,False,{},{},{},{},0.0,0.0,158.0,79.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
15,4,3,333.0,476.0,149852.20816091052,180972.2925757936,0.6995798319327731,0.8280395083029101,10,17,1,390.0,9213,4623,4590,0.023653643083421327,0.06783103168155968,14,363.64613871404924,390.0,3,3,True,"{np.int64(0): np.int64(9), np.int64(1): np.int64(20), np.int64(2): np.int64(4)}","{(0, 1): [(np.int64(9), 20)], (0, 2): [(np.int64(9), 4)], (1, 2): [(np.int64(20), 9), (9, np.int64(4))]}","{(np.int64(0), np.int64(9)): {'cpu': 13}, (np.int64(1), np.int64(20)): {'cpu': 4}, (np.int64(2), np.int64(4)): {'cpu': 11}}","{((0, 1), (np.int64(9), 20)): {'bw': 13}, ((0, 2), (np.int64(9), 4)): {'bw': 30}, ((1, 2), (np.int64(20), 9)): {'bw': 7}, ((1, 2), (9, np.int64(4))): {'bw': 7}}",85.0,78.0,532.0,28.0,50.0,28.0,50.0,28.0,57.0,7.0,0.9176470588235294,30909.921790694185,28364.39881969584,333.69880964348044,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -78}, np.int64(1): {'cpu': -63}, np.int64(2): {'cpu': -39}}, 'link_level': {(0, 1): {'bw': -63}, (0, 2): {'bw': -51}, (1, 2): {'bw': -44}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,3.0
15,4,2,333.0,476.0,149852.20816091052,180972.2925757936,0.6995798319327731,0.8280395083029101,10,18,0,392.10706944032904,9524,4681,4843,0.011404435058078088,0.0164500406173842,6,210.10706944032904,182.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
16,4,2,333.0,476.0,149852.20816091052,180972.2925757936,0.6995798319327731,0.8280395083029101,10,19,1,418.0,9524,4681,4843,0.011404435058078088,0.0164500406173842,15,84.9568806274704,418.0,8,12,False,{},{},{},{},0.0,0.0,142.0,71.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
16,4,2,333.0,476.0,149852.20816091052,180972.2925757936,0.6995798319327731,0.8280395083029101,10,20,0,433.57393229659357,9524,4681,4843,0.011404435058078088,0.0164500406173842,1,382.57393229659357,51.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
17,4,2,333.0,476.0,149852.20816091052,180972.2925757936,0.6995798319327731,0.8280395083029101,10,21,1,441.0,9524,4681,4843,0.011404435058078088,0.0164500406173842,16,1907.2759822784224,441.0,4,4,False,{},{},{},{},0.0,0.0,66.0,33.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
18,5,3,464.0,607.0,195614.73082717654,226734.81524205962,0.7644151565074135,0.8627467758682776,14,22,1,457.0,9393,4636,4757,0.02090813093980992,0.0339155158407799,17,349.33223409363376,457.0,4,3,True,"{np.int64(0): np.int64(32), np.int64(1): np.int64(7), np.int64(2): np.int64(3), np.int64(3): np.int64(16)}","{(0, 3): [(np.int64(32), 16)], (1, 2): [(np.int64(7), 3)], (1, 3): [(np.int64(7), 16)]}","{(np.int64(0), np.int64(32)): {'cpu': 20}, (np.int64(1), np.int64(7)): {'cpu': 1}, (np.int64(2), np.int64(3)): {'cpu': 13}, (np.int64(3), np.int64(16)): {'cpu': 11}}","{((0, 3), (np.int64(32), 16)): {'bw': 46}, ((1, 2), (np.int64(7), 3)): {'bw': 7}, ((1, 3), (np.int64(7), 16)): {'bw': 33}}",131.0,131.0,540.0,45.0,86.0,45.0,86.0,45.0,86.0,0.0,1.0,45762.52266626602,45762.52266626602,349.33223409363376,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -72}, np.int64(1): {'cpu': -59}, np.int64(2): {'cpu': -45}, np.int64(3): {'cpu': -68}}, 'link_level': {(0, 3): {'bw': -33}, (1, 2): {'bw': -54}, (1, 3): {'bw': -67}}, 'path_level': {(0, 3): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 3): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,3.0
19,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,23,1,476.0,9300,4590,4710,0.03062302006335793,0.04346060113728678,18,883.0490146845523,476.0,3,2,True,"{np.int64(0): np.int64(7), np.int64(1): np.int64(45), np.int64(2): np.int64(29)}","{(0, 1): [(np.int64(7), 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 29), (29, np.int64(45))], (1, 2): [(np.int64(45), 29)]}","{(np.int64(0), np.int64(7)): {'cpu': 12}, (np.int64(1), np.int64(45)): {'cpu': 17}, (np.int64(2), np.int64(29)): {'cpu': 17}}","{((0, 1), (np.int64(7), 3)): {'bw': 0}, ((0, 1), (3, 1)): {'bw': 0}, ((0, 1), (1, 0)): {'bw': 0}, ((0, 1), (0, 2)): {'bw': 0}, ((0, 1), (2, 6)): {'bw': 0}, ((0, 1), (6, 14)): {'bw': 0}, ((0, 1), (14, 29)): {'bw': 0}, ((0, 1), (29, np.int64(45))): {'bw': 0}, ((1, 2), (np.int64(45), 29)): {'bw': 47}}",93.0,93.0,138.0,46.0,47.0,46.0,47.0,46.0,47.0,0.0,1.0,82123.55836566337,82123.55836566337,883.0490146845523,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -47}, np.int64(1): {'cpu': -61}, np.int64(2): {'cpu': -79}}, 'link_level': {(0, 1): {'bw': -54}, (1, 2): {'bw': -21}}, 'path_level': {(0, 1): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0
19,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,24,0,502.9568806274704,9300,4590,4710,0.03062302006335793,0.04346060113728678,15,84.9568806274704,418.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
20,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,25,1,513.0,9300,4590,4710,0.03062302006335793,0.04346060113728678,19,38.46093094302064,513.0,5,6,False,{},{},{},{},0.0,0.0,68.0,34.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
21,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,26,1,536.0,9300,4590,4710,0.03062302006335793,0.04346060113728678,20,325.9214852912518,536.0,7,11,False,{},{},{},{},0.0,0.0,94.0,47.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
21,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,27,0,549.6961797763172,9300,4590,4710,0.03062302006335793,0.04346060113728678,13,181.69617977631722,368.0,10,25,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
22,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,28,1,551.0,9300,4590,4710,0.03062302006335793,0.04346060113728678,21,32.15166394858204,551.0,10,16,False,{},{},{},{},0.0,0.0,90.0,45.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0
22,6,4,557.0,700.0,277738.2891928399,308858.373607723,0.7957142857142857,0.8992415713021648,15,29,0,551.4609309430207,9300,4590,4710,0.03062302006335793,0.04346060113728678,19,38.46093094302064,513.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,
